date,state,positive,negative,totalTestResultsSource,totalTestResults,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,recovered,death,hospitalized,totalTestsViral,deathConfirmed,deathProbable,totalTestsAntibody,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
1970-01-01 00:00:00.020210210,TN,750409,0,totalTestsViral,6523383,1419,393,214,714067,10731,17875,6523383,8652,2079,0,2947,0,750409,27589,750409,100,89
1970-01-01 00:00:00.020210210,TX,2517453,0,totalTestsViral,18414867,9165,2740,0,2168762,39386,0,18414867,0,0,974278,12897,0,2517453,113195,2517453,385,0
1970-01-01 00:00:00.020210210,UT,357339,1472069,totalTestsViral,2700294,365,131,0,326237,1765,14007,2700294,0,0,0,1299,4527,1829408,11452,1829408,17,57
1970-01-01 00:00:00.020210210,VA,537319,0,totalTestEncountersViral,5486136,2201,449,286,0,6932,22470,0,5951,981,213550,3203,0,537569,16359,537319,34,131
1970-01-01 00:00:00.020210210,VI,2485,41441,posNeg,43926,0,0,0,2393,24,0,0,0,0,0,12,325,44032,337,43926,0,0
1970-01-01 00:00:00.020210210,VT,13122,300950,totalTestsViral,942276,58,10,0,9988,187,0,942276,0,0,0,17,563,314072,4946,314072,1,0
1970-01-01 00:00:00.020210210,WA,324025,0,totalTestEncountersViral,4793925,704,160,62,0,4558,18530,0,0,0,0,811,0,324025,22088,324025,107,50
1970-01-01 00:00:00.020210210,WI,603255,2546576,totalTestEncountersViral,6384569,489,127,0,532793,6705,25090,0,6129,576,0,999,4992,3149879,32691,3149831,42,69
1970-01-01 00:00:00.020210210,WV,125951,0,totalTestsViral,2015748,362,97,47,109700,2175,0,2015748,1857,318,31405,429,0,125951,9150,125951,25,0
1970-01-01 00:00:00.020210210,WY,52874,174329,totalTestsViral,597849,45,0,0,51419,647,1306,597849,0,0,0,44,344,227203,1879,227203,0,0
1970-01-01 00:00:00.020210209,AK,53809,0,totalTestsViral,1561249,35,0,6,0,280,1223,1561249,0,0,0,115,0,53809,5717,53809,1,4
1970-01-01 00:00:00.020210209,AL,474666,1825185,totalTestsPeopleViral,2197811,1441,0,0,252880,8579,43499,0,6783,1796,0,1318,5105,2299851,5960,2299851,56,116
1970-01-01 00:00:00.020210209,AR,308848,2297201,totalTestsViral,2542434,775,276,137,288774,5148,14174,2542434,4119,1029,0,1475,6459,2606049,7279,2606049,42,75
1970-01-01 00:00:00.020210209,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210209,AZ,787268,2834530,totalTestsViral,7037126,2744,797,524,0,14286,54967,7037126,12702,1584,0,4381,14216,3621798,43464,3621798,231,254
1970-01-01 00:00:00.020210209,CA,3354591,0,totalTestsViral,44583304,11904,3264,0,0,44477,0,44583304,0,0,0,8251,0,3354591,259754,3354591,327,0
1970-01-01 00:00:00.020210209,CO,407210,2076197,totalTestEncountersViral,5684631,538,0,0,0,5746,22561,0,5031,715,366778,934,3113,2483407,12417,2483407,13,232
1970-01-01 00:00:00.020210209,CT,264608,0,totalTestsViral,5799075,826,0,0,0,7298,12257,5799075,5979,1319,0,869,0,264608,19235,264608,16,0
1970-01-01 00:00:00.020210209,DC,38281,0,totalTestEncountersViral,1143107,241,58,31,27121,961,0,0,0,0,0,145,0,38281,4582,38281,5,0
1970-01-01 00:00:00.020210209,DE,81210,518349,totalTestEncountersViral,1285813,254,27,0,0,1221,0,0,1104,117,0,279,829,599559,7785,599559,13,0
1970-01-01 00:00:00.020210209,FL,1758254,8699606,totalTestEncountersViral,20010122,5307,0,0,0,28526,76001,17710691,0,0,941088,6911,24690,10465461,91141,10457860,239,353
1970-01-01 00:00:00.020210209,GA,947416,0,totalTestsViral,6711587,3689,0,0,0,15301,52262,6711587,13481,1820,455997,3721,0,947416,24135,947416,171,334
1970-01-01 00:00:00.020210209,GU,7673,103129,posNeg,110802,8,3,3,7451,130,0,110595,0,0,345,9,399,110802,408,110802,0,0
1970-01-01 00:00:00.020210209,HI,27226,0,totalTestEncountersViral,1008490,63,16,12,0,418,2140,0,418,0,0,31,0,27226,2809,27226,0,0
1970-01-01 00:00:00.020210209,IA,272103,998910,posNeg,1271013,327,67,29,296420,5145,0,2557851,0,0,0,405,1189,1271013,1594,1271013,35,0
1970-01-01 00:00:00.020210209,ID,165658,480452,totalTestsPeopleViral,615270,178,39,0,86880,1776,6819,1018052,1562,214,0,449,1685,646110,2060,646110,9,26
1970-01-01 00:00:00.020210209,IL,1150170,0,totalTestsViral,16739500,2117,497,240,0,21802,0,16739500,19686,2116,0,2082,0,1150170,55705,1150170,23,0
1970-01-01 00:00:00.020210209,IN,641874,2373511,totalTestsViral,7328824,1265,274,142,0,11942,41207,7328824,11526,416,0,1130,3070,3015385,25604,3015385,67,98
1970-01-01 00:00:00.020210209,KS,282960,920799,posNeg,1203759,319,93,39,0,4197,8749,2301447,0,0,0,0,0,1203759,0,1203759,0,0
1970-01-01 00:00:00.020210209,KY,381121,0,totalTestsViral,3698800,1204,282,148,45148,4126,17518,3698800,3753,373,109392,2328,0,381121,4625,381121,35,89
1970-01-01 00:00:00.020210209,LA,414354,4810174,posNeg,5224528,1122,0,151,363457,9162,0,5169036,8559,603,0,1365,26406,5224528,27771,5224528,20,0
1970-01-01 00:00:00.020210209,MA,546896,4178170,totalTestsViral,14420574,1401,324,191,425717,15124,18402,14420574,14821,303,0,1593,5916,4725066,52112,4725066,70,0
1970-01-01 00:00:00.020210209,MD,365529,2893656,totalTestsViral,7274451,1377,326,0,9526,7413,33288,7274451,7234,179,0,976,3417,3259185,14360,3259185,41,101
1970-01-01 00:00:00.020210209,ME,41630,0,totalTestsViral,1431457,117,24,13,12568,639,1450,1431457,626,13,14622,211,0,41630,2999,41630,3,5
1970-01-01 00:00:00.020210209,MI,623731,0,totalTestsViral,9779407,1175,299,149,498495,15925,0,9779407,14965,960,502950,918,0,623731,18303,623731,62,0
1970-01-01 00:00:00.020210209,MN,469254,2874496,totalTestEncountersViral,6442513,321,74,0,455280,6308,24863,0,6046,262,0,572,782,3343750,9373,3343750,6,83
1970-01-01 00:00:00.020210209,MO,467313,1803762,totalTestsViral,4265085,1538,327,188,0,7149,0,4265085,0,0,142369,649,2182,2271075,8247,2271075,6,0
1970-01-01 00:00:00.020210209,MP,133,17429,posNeg,17562,0,0,0,29,2,4,26131,2,0,0,0,0,17562,0,17562,0,0
1970-01-01 00:00:00.020210209,MS,282969,1360637,posNeg,1643606,743,195,127,253140,6342,8902,1538094,4522,1820,77438,656,33007,1643606,33663,1643606,72,125
1970-01-01 00:00:00.020210209,MT,96288,0,totalTestsViral,997279,102,24,14,91784,1315,4374,997279,0,0,0,374,0,96288,4341,96288,1,18
1970-01-01 00:00:00.020210209,NC,802065,0,totalTestsViral,8743793,2374,558,0,0,10046,0,8743793,9002,1044,0,2786,0,802065,24241,802065,55,0
1970-01-01 00:00:00.020210209,ND,98175,299860,totalTestEncountersViral,1364736,37,7,0,96014,1457,3814,1454618,0,0,13395,-9,662,398035,578,398035,3,3
1970-01-01 00:00:00.020210209,NE,194170,743532,totalTestsViral,2190059,257,0,0,141108,1978,5917,2190059,0,0,0,344,757,937702,6394,937702,10,16
1970-01-01 00:00:00.020210209,NH,68918,561401,totalTestsViral,1322008,159,0,0,64639,1109,1063,1322008,0,0,38388,419,1342,630319,7350,630319,3,5
1970-01-01 00:00:00.020210209,NJ,728304,9183953,posNeg,9912257,2827,544,360,0,22103,61797,9834216,19916,2187,0,3576,185042,9912257,188618,9912257,92,200
1970-01-01 00:00:00.020210209,NM,178280,0,totalTestsViral,2448551,369,0,0,113448,3430,12505,2448551,0,0,0,413,0,178280,8701,178280,18,60
1970-01-01 00:00:00.020210209,NV,285136,1073496,totalTestEncountersViral,2563980,971,237,151,0,4559,0,0,0,0,0,546,3176,1358632,6212,1358632,37,0
1970-01-01 00:00:00.020210209,NY,1487086,0,totalTestEncountersViral,33849298,7875,1412,971,0,36481,89995,0,0,0,0,7866,0,1487086,153648,1487086,142,0
1970-01-01 00:00:00.020210209,OH,925350,0,totalTestsViral,9407146,1974,528,340,834389,11793,47853,9407146,10468,1325,0,3207,0,925350,32741,925350,98,181
1970-01-01 00:00:00.020210209,OK,406064,2903052,posNeg,3309116,864,256,0,377678,3870,22789,3285081,0,0,139139,1070,13517,3311640,14587,3309116,53,15
1970-01-01 00:00:00.020210209,OR,147419,0,totalTestsViral,3314935,244,58,29,0,2024,8025,3314935,0,0,0,297,0,147419,43454,147419,1,54
1970-01-01 00:00:00.020210209,PA,876913,3717669,totalTestEncountersViral,9600222,2890,574,304,745376,22620,0,0,0,0,0,4088,8557,4594582,140760,4594582,149,0
1970-01-01 00:00:00.020210209,PR,96402,305972,posNeg,402374,249,39,38,85365,1893,0,415664,1599,294,0,241,0,402374,241,402374,5,0
1970-01-01 00:00:00.020210209,RI,119434,641128,totalTestEncountersViral,2673348,242,44,20,0,2248,8587,0,0,0,0,330,-33962,760562,5498,760562,12,38
1970-01-01 00:00:00.020210209,SC,470311,4044411,posNeg,4514722,1465,348,208,209900,7693,18814,4460484,6885,808,125354,1908,18010,4514722,19918,4514722,3,26
1970-01-01 00:00:00.020210209,SD,109405,298972,totalTestsViral,662596,109,18,13,105352,1809,6387,662596,0,0,0,122,459,408377,633,408377,0,10
1970-01-01 00:00:00.020210209,TN,747462,0,totalTestsViral,6495794,1404,409,220,710742,10631,17786,6495794,8586,2045,0,1636,0,747462,8984,747462,65,91
1970-01-01 00:00:00.020210209,TX,2504556,0,totalTestsViral,18301672,9401,2777,0,2125302,39001,0,18301672,0,0,970422,13329,0,2504556,80902,2504556,301,0
1970-01-01 00:00:00.020210209,UT,356040,1467542,totalTestsViral,2688842,359,124,0,324102,1748,13950,2688842,0,0,0,918,2054,1823582,5426,1823582,10,61
1970-01-01 00:00:00.020210209,VA,534116,0,totalTestEncountersViral,5469777,2248,467,290,0,6898,22339,0,5932,966,213288,3291,0,534367,19803,534116,78,172
1970-01-01 00:00:00.020210209,VI,2473,41116,posNeg,43589,0,0,0,2390,24,0,0,0,0,0,7,526,43692,533,43589,0,0
1970-01-01 00:00:00.020210209,VT,13105,300387,totalTestsViral,937330,60,13,0,9866,186,0,937330,0,0,0,59,842,313492,3037,313492,3,0
1970-01-01 00:00:00.020210209,WA,323214,0,totalTestEncountersViral,4771837,719,188,78,0,4451,18480,0,0,0,0,3068,0,323214,54978,323214,2,197
1970-01-01 00:00:00.020210209,WI,602256,2541584,totalTestEncountersViral,6351878,525,133,0,531343,6663,25021,0,6094,569,0,865,3487,3143877,16626,3143840,49,102
1970-01-01 00:00:00.020210209,WV,125522,0,totalTestsViral,2006598,394,109,50,108616,2150,0,2006598,1835,315,31346,416,0,125522,8041,125522,19,0
1970-01-01 00:00:00.020210209,WY,52830,173985,totalTestsViral,595970,32,0,0,51386,647,1306,595970,0,0,0,46,234,226815,-108866,226815,23,0
1970-01-01 00:00:00.020210208,AK,53694,0,totalTestsViral,1555532,39,0,9,0,279,1219,1555532,0,0,0,415,0,53694,18621,53694,0,0
1970-01-01 00:00:00.020210208,AL,473348,1820080,totalTestsPeopleViral,2191851,1524,0,0,252880,8523,43383,0,6753,1770,0,925,3807,2293428,4522,2293428,8,378
1970-01-01 00:00:00.020210208,AR,307373,2290742,totalTestsViral,2535155,777,274,142,286917,5106,14099,2535155,4081,1025,0,637,5291,2598115,5830,2598115,30,33
1970-01-01 00:00:00.020210208,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210208,AZ,782887,2820314,totalTestsViral,6993662,2853,828,536,0,14055,54713,6993662,12487,1568,0,2250,2049,3603201,11514,3603201,7,56
1970-01-01 00:00:00.020210208,CA,3346340,0,totalTestsViral,44323550,12085,3313,0,0,44150,0,44323550,0,0,0,10414,0,3346340,329228,3346340,208,0
1970-01-01 00:00:00.020210208,CO,406276,2073084,totalTestEncountersViral,5672214,535,0,0,0,5733,22329,0,5020,713,364940,987,4993,2479360,18685,2479360,2,23
1970-01-01 00:00:00.020210208,CT,263739,0,totalTestsViral,5779840,815,0,0,0,7282,12257,5779840,5966,1316,0,4367,0,263739,112191,263739,68,0
1970-01-01 00:00:00.020210208,DC,38136,0,totalTestEncountersViral,1138525,237,58,30,28986,956,0,0,0,0,0,101,0,38136,2920,38136,4,0
1970-01-01 00:00:00.020210208,DE,80931,517520,totalTestEncountersViral,1278028,243,32,0,0,1208,0,0,1091,117,0,337,863,598451,8140,598451,0,0
1970-01-01 00:00:00.020210208,FL,1751343,8674916,totalTestEncountersViral,19918981,5381,0,0,0,28287,75648,17637860,0,0,941088,5599,21924,10433810,69118,10426259,126,133
1970-01-01 00:00:00.020210208,GA,943695,0,totalTestsViral,6687452,3715,0,0,0,15130,51928,6687452,13361,1769,455663,2704,0,943695,23176,943695,38,86
1970-01-01 00:00:00.020210208,GU,7664,102730,posNeg,110394,9,3,3,7431,130,0,110187,0,0,344,15,1178,110394,1193,110394,0,0
1970-01-01 00:00:00.020210208,HI,27195,0,totalTestEncountersViral,1005681,82,22,16,0,418,2140,0,418,0,0,32,0,27195,3662,27195,0,34
1970-01-01 00:00:00.020210208,IA,271698,997721,posNeg,1269419,318,69,35,294118,5110,0,2551739,0,0,0,317,941,1269419,1258,1269419,2,0
1970-01-01 00:00:00.020210208,ID,165209,478767,totalTestsPeopleViral,613210,207,41,0,86078,1767,6793,1014556,1553,214,0,0,0,643976,0,643976,0,0
1970-01-01 00:00:00.020210208,IL,1148088,0,totalTestsViral,16683795,2161,469,251,0,21779,0,16683795,19668,2111,0,1747,0,1148088,47210,1148088,41,0
1970-01-01 00:00:00.020210208,IN,640744,2370441,totalTestsViral,7303220,1292,285,146,0,11875,41109,7303220,11459,416,0,1033,3722,3011185,17399,3011185,58,75
1970-01-01 00:00:00.020210208,KS,282960,920799,posNeg,1203759,319,93,39,0,4197,8749,2301447,0,0,0,1398,5308,1203759,6706,1203759,96,69
1970-01-01 00:00:00.020210208,KY,378793,0,totalTestsViral,3694175,1163,274,142,44961,4091,17429,3694175,3720,371,109151,1003,0,378793,17874,378793,40,18
1970-01-01 00:00:00.020210208,LA,412989,4783768,posNeg,5196757,1144,0,149,363457,9142,0,5141763,8541,601,0,1177,20741,5196757,21918,5196757,23,0
1970-01-01 00:00:00.020210208,MA,545303,4172254,totalTestsViral,14368462,1387,329,188,425717,15054,18402,14368462,14753,301,0,1369,5777,4717557,42946,4717557,55,0
1970-01-01 00:00:00.020210208,MD,364553,2890239,totalTestsViral,7260091,1413,318,0,9526,7372,33187,7260091,7193,179,0,903,5187,3254792,22844,3254792,23,122
1970-01-01 00:00:00.020210208,ME,41419,0,totalTestsViral,1428458,123,32,13,12535,636,1445,1428458,623,13,14601,201,0,41419,5867,41419,1,3
1970-01-01 00:00:00.020210208,MI,622813,0,totalTestsViral,9761104,1211,294,163,498495,15863,0,9761104,14905,958,501886,2128,0,622813,52588,622813,9,0
1970-01-01 00:00:00.020210208,MN,468682,2873714,totalTestEncountersViral,6433140,330,80,0,454290,6302,24780,0,6041,261,0,564,6358,3342396,17843,3342396,3,35
1970-01-01 00:00:00.020210208,MO,466664,1801580,totalTestsViral,4256838,1587,329,194,0,7143,0,4256838,0,0,141790,447,2428,2268244,7307,2268244,0,0
1970-01-01 00:00:00.020210208,MP,133,17429,posNeg,17562,0,0,0,29,2,4,26131,2,0,0,0,0,17562,0,17562,0,0
1970-01-01 00:00:00.020210208,MS,282313,1327630,posNeg,1609943,842,215,120,238176,6270,8777,1501413,4481,1789,74723,635,0,1609943,635,1609943,1,0
1970-01-01 00:00:00.020210208,MT,95914,0,totalTestsViral,992938,101,18,10,91380,1314,4356,992938,0,0,0,124,0,95914,4341,95914,0,3
1970-01-01 00:00:00.020210208,NC,799279,0,totalTestsViral,8719552,2339,559,0,0,9991,0,8719552,8958,1033,0,3084,0,799279,40452,799279,8,0
1970-01-01 00:00:00.020210208,ND,98184,299198,totalTestEncountersViral,1364158,40,9,0,95991,1454,3811,1454095,0,0,13395,29,97,397382,1316,397382,3,6
1970-01-01 00:00:00.020210208,NE,193826,742775,totalTestsViral,2183665,250,0,0,140902,1968,5901,2183665,0,0,0,104,366,936601,2157,936601,0,5
1970-01-01 00:00:00.020210208,NH,68499,560059,totalTestsViral,1314658,179,0,0,64148,1106,1058,1314658,0,0,38347,120,2,628558,468,628558,2,2
1970-01-01 00:00:00.020210208,NJ,724728,8998911,posNeg,9723639,2814,540,373,0,22011,61597,9639998,19824,2187,0,2561,0,9723639,2561,9723639,22,74
1970-01-01 00:00:00.020210208,NM,177867,0,totalTestsViral,2439850,396,0,0,112051,3412,12445,2439850,0,0,0,311,0,177867,9523,177867,13,37
1970-01-01 00:00:00.020210208,NV,284590,1070320,totalTestEncountersViral,2557768,964,259,147,0,4522,0,0,0,0,0,548,1842,1354910,7702,1354910,2,0
1970-01-01 00:00:00.020210208,NY,1479220,0,totalTestEncountersViral,33695650,7716,1454,961,0,36339,89995,0,0,0,0,8448,0,1479220,197183,1479220,115,0
1970-01-01 00:00:00.020210208,OH,922143,0,totalTestsViral,9374405,2012,521,351,828455,11695,47672,9374405,10384,1311,0,1926,0,922143,26509,922143,36,134
1970-01-01 00:00:00.020210208,OK,404994,2889535,posNeg,3294529,917,283,0,374950,3817,22774,3269963,0,0,139139,1040,0,3298657,1040,3294529,4,23
1970-01-01 00:00:00.020210208,OR,147122,0,totalTestsViral,3271481,263,61,28,0,2023,7971,3271481,0,0,0,381,0,147122,0,147122,4,0
1970-01-01 00:00:00.020210208,PA,872825,3709112,totalTestEncountersViral,9459462,2881,565,296,735763,22471,0,0,0,0,0,2504,8084,4581937,0,4581937,4,0
1970-01-01 00:00:00.020210208,PR,96161,305972,posNeg,402133,263,47,44,84983,1888,0,415664,1595,293,0,322,0,402133,322,402133,5,0
1970-01-01 00:00:00.020210208,RI,119104,675090,totalTestEncountersViral,2667850,241,42,20,0,2236,8549,0,0,0,0,211,3437,794194,5088,794194,8,81
1970-01-01 00:00:00.020210208,SC,468403,4026401,posNeg,4494804,1517,354,211,208593,7690,18788,4440974,6881,809,124962,2030,29712,4494804,31742,4494804,39,32
1970-01-01 00:00:00.020210208,SD,109283,298513,totalTestsViral,661963,112,19,12,105166,1809,6377,661963,0,0,0,54,279,407796,1033,407796,0,7
1970-01-01 00:00:00.020210208,TN,745826,0,totalTestsViral,6486810,1431,398,208,707098,10566,17695,6486810,8536,2030,0,1226,0,745826,11616,745826,97,39
1970-01-01 00:00:00.020210208,TX,2491227,0,totalTestsViral,18220770,9401,2667,0,2104894,38700,0,18220770,0,0,969047,7485,0,2491227,148480,2491227,57,0
1970-01-01 00:00:00.020210208,UT,355122,1465488,totalTestsViral,2683416,353,112,0,322825,1738,13889,2683416,0,0,0,514,2943,1820610,6337,1820610,2,27
1970-01-01 00:00:00.020210208,VA,530825,0,totalTestEncountersViral,5449974,2285,464,298,0,6820,22167,0,5874,946,213022,1700,0,531121,12201,530825,42,65
1970-01-01 00:00:00.020210208,VI,2466,40590,posNeg,43056,0,0,0,2371,24,0,0,0,0,0,0,0,43160,0,43056,0,0
1970-01-01 00:00:00.020210208,VT,13046,299545,totalTestsViral,934293,63,17,0,9675,183,0,934293,0,0,0,146,814,312591,3792,312591,0,0
1970-01-01 00:00:00.020210208,WA,320146,0,totalTestEncountersViral,4716859,737,186,73,0,4449,18283,0,0,0,0,0,0,320146,0,320146,0,0
1970-01-01 00:00:00.020210208,WI,601391,2538097,totalTestEncountersViral,6335252,572,134,0,530216,6614,24919,0,6055,559,0,609,3175,3139523,-13449,3139488,1,34
1970-01-01 00:00:00.020210208,WV,125106,0,totalTestsViral,1998557,375,107,52,107418,2131,0,1998557,1822,309,31292,398,0,125106,6978,125106,2,0
1970-01-01 00:00:00.020210208,WY,52784,173751,totalTestsViral,704836,41,0,0,51291,624,1306,704836,0,0,0,157,838,226535,21422,226535,0,4
1970-01-01 00:00:00.020210207,AK,53279,0,totalTestsViral,1536911,44,0,11,0,279,1219,1536911,0,0,0,0,0,53279,0,53279,0,0
1970-01-01 00:00:00.020210207,AL,472423,1816273,totalTestsPeopleViral,2187329,1513,0,0,252880,8515,43005,0,6747,1768,0,1112,4462,2288696,5308,2288696,2,0
1970-01-01 00:00:00.020210207,AR,306736,2285451,totalTestsViral,2529325,781,270,126,285306,5076,14066,2529325,4054,1022,0,672,8180,2592187,8840,2592187,15,17
1970-01-01 00:00:00.020210207,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210207,AZ,780637,2818265,totalTestsViral,6982148,2910,838,561,0,14048,54657,6982148,12480,1568,0,1544,16776,3598902,59968,3598902,37,150
1970-01-01 00:00:00.020210207,CA,3335926,0,totalTestsViral,43994322,12476,3339,0,0,43942,0,43994322,0,0,0,15064,0,3335926,275167,3335926,295,0
1970-01-01 00:00:00.020210207,CO,405289,2068091,totalTestEncountersViral,5653529,527,0,0,0,5731,22306,0,5020,711,362727,1034,5694,2473380,25243,2473380,10,29
1970-01-01 00:00:00.020210207,CT,259372,0,totalTestsViral,5667649,827,0,0,0,7214,12257,5667649,5895,1319,0,0,0,259372,0,259372,0,0
1970-01-01 00:00:00.020210207,DC,38035,0,totalTestEncountersViral,1135605,240,59,30,26835,952,0,0,0,0,0,158,0,38035,6163,38035,5,0
1970-01-01 00:00:00.020210207,DE,80594,516657,totalTestEncountersViral,1269888,263,33,0,0,1208,0,0,1091,117,0,762,1736,597251,9233,597251,6,0
1970-01-01 00:00:00.020210207,FL,1745744,8652992,totalTestEncountersViral,19849863,5381,0,0,0,28161,75515,17574042,0,0,650372,6468,27601,10406279,89947,10398736,103,152
1970-01-01 00:00:00.020210207,GA,940991,0,totalTestsViral,6664276,3740,0,0,0,15092,51842,6664276,13326,1766,453432,3589,0,940991,35699,940991,2,110
1970-01-01 00:00:00.020210207,GU,7649,101552,posNeg,109201,9,3,2,7416,130,0,108981,0,0,343,6,0,109201,6,109201,1,0
1970-01-01 00:00:00.020210207,HI,27163,0,totalTestEncountersViral,1002019,64,17,13,0,418,2106,0,418,0,0,75,0,27163,4696,27163,2,0
1970-01-01 00:00:00.020210207,IA,271381,996780,posNeg,1268161,316,68,32,293597,5108,0,2547600,0,0,0,446,1652,1268161,2098,1268161,0,0
1970-01-01 00:00:00.020210207,ID,165209,478767,totalTestsPeopleViral,613210,207,41,0,86078,1767,6793,1014556,1553,214,0,240,951,643976,1129,643976,9,8
1970-01-01 00:00:00.020210207,IL,1146341,0,totalTestsViral,16636585,2188,507,245,0,21738,0,16636585,19633,2105,0,2060,0,1146341,81550,1146341,62,0
1970-01-01 00:00:00.020210207,IN,639711,2366719,totalTestsViral,7285821,1287,290,153,0,11817,41034,7285821,11401,416,0,1724,5633,3006430,48517,3006430,65,63
1970-01-01 00:00:00.020210207,KS,281562,915491,posNeg,1197053,526,129,52,0,4101,8680,2282959,0,0,0,0,0,1197053,0,1197053,0,0
1970-01-01 00:00:00.020210207,KY,377790,0,totalTestsViral,3676301,1235,290,140,44945,4051,17411,3676301,3689,362,108970,1528,0,377790,0,377790,31,31
1970-01-01 00:00:00.020210207,LA,411812,4763027,posNeg,5174839,1166,0,143,363457,9119,0,5119879,8522,597,0,1951,33259,5174839,35210,5174839,43,0
1970-01-01 00:00:00.020210207,MA,543934,4166477,totalTestsViral,14325516,1389,318,191,425717,14999,18402,14325516,14698,301,0,3107,12364,4710411,113095,4710411,78,0
1970-01-01 00:00:00.020210207,MD,363650,2885052,totalTestsViral,7237247,1402,326,0,9525,7349,33065,7237247,7170,179,0,1566,8174,3248702,48609,3248702,20,202
